Key,English,Italiano
c11_floor2_step3_wrong,"Students are divided into groups. The teacher provides several materials and resources, assigning exercises to each group to learn the mechanics of the sport and improve the basic volleyball-related skills (passing, setting, spiking, blocking, digging, and serving). Every week they change skills to improve them all.","Gli studenti sono suddivisi in gruppi. L'insegnante fornisce loro del materiale e degli strumenti e assegna a ogni gruppo esercizi per imparare le meccaniche di gioco e migliorare le abilità motorie legate alla pallavolo (passaggio, impostazione, battuta, muro, scavo e servizio). Ogni settimana vengono assegnati nuovi esercizi per migliorare tutte le abilità."
c11_floor2_step4_correct,"Each group is free to plan the teamwork. They can decide who the coach, captain, trainer, referee or players are and plan the activities related to each role.","Ogni gruppo è libero di pianificare il lavoro di squadra. Possono decidere chi svolge il ruolo di coach, capitano, allenatore, arbitro o giocatore e pianificare le attività relative a ciascun ruolo."
c11_floor2_step4_wrong,"The teacher supports students in planning the teamwork. The teacher and students plan together the activities and the studentsâ€™ roles in the team. Therefore, they choose who will be the coach, captain, trainer, referee or players, to avoid disputes.","L'insegnante supporta gli studenti nella pianificazione del lavoro di squadra. Al fine di evitare eventuali dispute, insegnante e studenti pianificano le attività e i ruoli degli studenti nel team. Decidono quindi chi sarà l'allenatore, il capitano, il preparatore, l'arbitro o i giocatori."
c11_floor2_step5_correct,"The team portfolio is a crucial component of the learning model. In the portfolio, students can describe the features of each team, such as the teamâ€™s name, members, colours, mascot, motto, student roles, and activity schedules. They can also provide information about the strengths and weaknesses of the team.","Il portfolio di ogni squadra è una componente fondamentale del modello di apprendimento. Nel portfolio, gli studenti possono descrivere le caratteristiche di ogni squadra, come il nome della squadra, i membri, i colori, la mascotte, il motto, i ruoli degli studenti e il programma delle attività. Possono anche descrivere i punti di forza e di debolezza della squadra."
c11_floor2_step5_wrong,"The team portfolio is a crucial component of the learning model. In the portfolio, the teacher can report useful information for student assessment (the team members, student roles, and activity schedules).","Il portfolio di ogni squadra è una componente fondamentale del modello di apprendimento. Nel portfolio, l'insegnante può riportare informazioni utili per la valutazione degli studenti come i membri della squadra, i ruoli degli studenti e i programmi delle attività."
c11_floor2_step6_correct,"The team portfolio can also be used to report information about the learning process, providing test results and reflections on individual and team improvement.","Il portfolio di gruppo può essere utilizzato anche per riportare informazioni sul processo di apprendimento, fornendo risultati di test e riflessioni sul miglioramento individuale e di gruppo."
c11_floor2_step6_wrong,Based on the portfolio contents of each team the teacher plans tests to evaluate the studentsâ€™ knowledge and skills related to volleyball.,"Sulla base dei contenuti del portfolio di ogni squadra, l'insegnante pianifica dei test per valutare le conoscenze e le abilità degli studenti relative alla pallavolo."
c11_floor2_step7_correct,"The teacher can work with colleagues from the same school to plan together the resources, materials, lessons, and unit structures that can be used in the school classes. At the end of the academic year, the teachers plan a tournament to promote the values of the sport (fair play, friendship, respect, teamwork, ...).","L'insegnante può collaborare con i colleghi della propria scuola per pianificare insieme gli strumenti, i materiali, le lezioni e la struttura delle unità didattiche da utilizzare. Alla fine dell'anno scolastico, gli insegnanti organizzano un torneo per promuovere i valori dello sport (fair play, amicizia, rispetto, lavoro di squadra, ...)."
c11_floor2_step7_wrong,"The teacher can work with colleagues from the same school to plan together the resources, materials, lessons, and unit structures that can be used in the school classes. At the end of the academic year, the teachers plan a tournament. The class that will win can share the teamwork done with other students.","L'insegnante può collaborare con i colleghi della propria scuola per pianificare insieme gli strumenti, i materiali, le lezioni e la struttura delle unità didattiche da utilizzare. Alla fine dell'anno scolastico, gli insegnanti organizzano un torneo. La classe che vincerà potrà condividere con gli altri studenti il lavoro di squadra svolto."
c11_floor3_model,Teaching Personal and Social Responsibility model,Modello d’insegnamento della responsabilità personale e sociale
c11_floor3_environment,School gymnasium,Palestra della scuola
c11_floor3_statement,"It is a values-based approach that uses physical activity to teach life skills and promote personal and social responsibility. This model focuses on self-direction and positive social interaction, emphasizing respect, effort, self-improvement, and helping others.","Si tratta di un approccio basato su valori che utilizzano l'attività fisica per insegnare competenze di vita e promuovere la responsabilità personale e sociale. Questo modello è incentrato sull'autonomia e sull'interazione sociale positiva, enfatizzando il rispetto, l'impegno, il miglioramento personale e l'aiuto reciproco."
c11_floor3_instruction,"In this challenge, you will help children learn motor skills and social responsibility through an obstacle course and teamwork. Select the correct strategy for each step to proceed.","In questa sfida, aiuterai i bambini ad apprendere gli schemi motori di base e la responsabilità sociale attraverso un percorso a ostacoli e il lavoro di squadra. Seleziona la strategia corretta in ogni fase per passare alla successiva."
c11_floor3_step1_instruction,"Children are divided into groups of three. The teacher, helped by the children, develops an obstacle course for each group. They also build at the end of each course a Jenga tower. The children have to overcome the obstacles using their motor skills (rolling, jumping, catching, throwing, running, crawling) and remove a piece from the tower.","I bambini vengono divisi in gruppi da tre. L'insegnante, aiutato dai bambini, crea un percorso a ostacoli per ogni gruppo. Alla fine di ogni percorso viene costruita una torre Jenga. I bambini devono superare gli ostacoli usando gli schemi motori di base (rotolare, saltare, afferrare, lanciare, correre, strisciare) e rimuovere un pezzo dalla torre."
c11_floor3_step1_correct,Proceed,Avanti
c11_floor3_step2_correct,"The teacher explains that students will practice helping others by providing feedback to their teammates, providing specific help, saying something nice, and offering suggestions.","L'insegnante descrive l’attività spiegando che gli studenti si eserciteranno ad aiutare gli altri fornendo feedback ai loro compagni di squadra, fornendo un aiuto specifico, dicendo qualcosa di carino e offrendo suggerimenti."
c11_floor3_step2_wrong,"The teacher explains that two students will tell the third child how to overcome obstacles to finish the course as quickly as possible. When the child returns, another will start the course supported by the other two.","L'insegnante descrive l’attività spiegando che due studenti dovranno suggerire al terzo bambino come superare gli ostacoli per finire il percorso il più velocemente possibile. Al termine, un altro inizierà il percorso supportato dagli altri due."
c11_floor3_step3_correct,"While waiting for a turn, students have to help the teammate by providing feedback (be specific, say something nice, offer a suggestion).","Mentre aspettano il proprio turno, gli studenti devono aiutare il compagno di squadra fornendo un feedback (essere specifici, dire qualcosa di carino, offrire un suggerimento)."
c11_floor3_step3_wrong,"While waiting for their turn, students have to incite their teammate to go fast, providing information on their opponents to see if they are going slow.","Mentre aspettano il proprio turno, gli studenti devono incitare il loro compagno di squadra ad andare veloce, fornendo informazioni sullo stato di avanzamento degli avversari."
c11_floor3_step4_correct,"During the task execution, the teacher assesses studentsâ€™ feedback, how they provide it, and their performance in overcoming the obstacles.","Durante l'esecuzione del compito, l'insegnante valuta il feedback degli studenti, il modo in cui lo forniscono e la loro capacità nel superare gli ostacoli."
c11_floor3_step4_wrong,"During the task execution, the teacher assesses students by recording the time taken to complete the task and their performance in overcoming the obstacles.","Durante l'esecuzione del compito, l'insegnante valuta gli studenti registrando il tempo impiegato per completarlo e la loro capacità nel superare gli ostacoli."
c11_floor3_step5_correct,"The teacher gives the command to the students to stop and interacts with them, praising students who give good feedback to help others and providing general suggestions for improving the feedback.","L'insegnante dà il comando agli studenti di fermarsi e interagisce con loro, gratificando gli studenti che hanno fornito un buon feedback per aiutare gli altri e offrendo suggerimenti generali per migliorare."
c11_floor3_step5_wrong,"The teacher interacts with students, one group at a time, to provide general suggestions for improving the feedback.","L'insegnante interagisce con gli studenti, un gruppo alla volta, per fornire suggerimenti generali per migliorare il feedback."
c11_floor3_step6_correct,The game restarts. The teacher assesses studentsâ€™ feedback and how they changed it according to the suggestions.,Il gioco riprende. L'insegnante valuta il feedback degli studenti e come lo hanno modificato in base ai suggerimenti.
c11_floor3_step6_wrong,"During the task execution, the teacher assesses studentsâ€™ performance in overcoming the obstacles.","Durante l'esecuzione del compito, l'insegnante valuta le prestazioni degli studenti nel superare gli ostacoli."
c11_floor3_step7_correct,"The teacher engages in a talk with the students, explaining again the key points of social responsibility and asking them to share with their teammates how they felt when they gave or received feedback.","L'insegnante si confronta con gli studenti, spiegando nuovamente i punti chiave della responsabilità sociale e chiedendo loro di condividere con i compagni di squadra come si sono sentiti quando hanno dato o ricevuto un feedback."
c11_floor3_step7_wrong,The teacher explains to the students the key points of social responsibility and provides a comparison between what they have done and how they could do it better.,L'insegnante spiega agli studenti i punti chiave della responsabilità sociale e fornisce un confronto tra ciò che hanno fatto e come potrebbero farlo meglio.
c11_floor4_model,Health-based PE model,Modello d’insegnamento: educazione fisica basata sulla salute
c11_floor4_environment,School gymnasium,Palestra della scuola
c11_floor4_statement,"The pedagogical approach integrates physical activity with health education, aiming to empower students with the knowledge, skills, and attitudes necessary for healthy living. It stresses the importance of physical fitness, nutrition, mental wellness, and the value of a lifelong commitment to active lifestyles.","L'approccio pedagogico integra l'attività fisica con l'educazione alla salute, con l'obiettivo di fornire agli studenti le conoscenze, le competenze e gli atteggiamenti necessari per condurre una vita sana. Sottolinea l'importanza della fitness, dell'alimentazione, del benessere mentale e del valore di impegnarsi in uno stile di vita attivo per tutta la vita."
c11_floor4_instruction,"In this challenge, you will guide students in understanding the relationship between physical activity and health through teamwork, goal-setting, and peer support. Select the correct strategy for each step to proceed.","In questa sfida, guiderai gli studenti nel comprendere la relazione tra attività fisica e salute attraverso il lavoro di squadra, la definizione degli obiettivi e il sostegno tra pari. Seleziona la strategia corretta in ogni fase per passare alla fase successiva."
c11_floor4_step1_instruction,The teacher and students are sitting in a circle. The teacher introduces the aim of the next three lessons explaining the relationship between physical activity and health.,L'insegnante e gli studenti sono seduti in cerchio. L'insegnante introduce l'obiettivo delle prossime tre lezioni spiegando la relazione tra attività fisica e salute.
c11_floor4_step1_correct,Proceed,Avanti
c11_floor4_step2_correct,"After providing information on the national and international guidelines for maintaining a healthy lifestyle, the teacher performs a physical test to show how to evaluate the individualâ€™s fitness level and how to compare them with national standards.","Dopo aver fornito informazioni sulle linee guida nazionali e internazionali per mantenere uno stile di vita sano, l'insegnante esegue un test fisico per mostrare come valutare il proprio livello di fitness e come confrontarlo con gli standard nazionali."
c11_floor4_step2_wrong,"The teacher provides detailed information on the national and international guidelines to students, where they can find them, how to self-evaluate their fitness level, and how to compare them with national standards (theoretical lesson).","L'insegnante fornisce agli studenti informazioni dettagliate sulle linee guida nazionali e internazionali, su dove trovarle, su come autovalutare il proprio livello di fitness e su come confrontarlo con gli standard nazionali (lezione teorica)."
c11_floor4_step3_correct,"The teacher encourages studentsâ€™ teamwork to identify, set and achieve physical activity targets or challenges.","L'insegnante incoraggia il lavoro di squadra degli studenti per identificare, stabilire e raggiungere obiettivi o sfide di attività fisica."
c11_floor4_step3_wrong,"The teacher encourages each student to identify, set and achieve personalised physical activity targets or challenges based on test results.","L'insegnante incoraggia ogni studente a identificare, stabilire e raggiungere obiettivi correlati alla pratica di attività fisica personalizzati o sfide basate sui risultati dei test."
c11_floor4_step4_correct,The teacher provides exercise examples that can be performed by students to reach the physical activity levels promoted by the national/international guidelines. The teacher also encourages students to work in groups supporting their peers in physical activity participation.,L'insegnante fornisce esempi di esercizi che possono essere eseguiti dagli studenti per raggiungere i livelli di attività fisica promossi dalle linee guida nazionali/internazionali. L'insegnante incoraggia inoltre gli studenti a lavorare in gruppo per supportare i loro compagni nella partecipazione all'attività fisica.
c11_floor4_step4_wrong,The teacher provides exercise examples that can be performed by students to reach the physical activity levels promoted by the national/international guidelines. The teacher encourages individual work to maximise the exercise benefits.,L'insegnante fornisce esempi di esercizi che possono essere eseguiti dagli studenti per raggiungere i livelli di attività fisica promossi dalle linee guida nazionali/internazionali. L'insegnante incoraggia il lavoro individuale per massimizzare i benefici dell'esercizio.
c11_floor4_step5_correct,"The teacher encourages students to become critical movers, providing feedback and suggestions to peers.","L'insegnante incoraggia gli studenti a diventare critici, fornendo feedback e suggerimenti ai compagni."
c11_floor4_step5_wrong,"The teacher avoids students being critical of each other, in order to avoid disputes.","L'insegnante evita che gli studenti si critichino a vicenda, per evitare controversie."
c11_floor4_step6_correct,"The teacher must provide challenges to students to promote physical activity among their peers, but also among family members (within and beyond school).","L'insegnante deve lanciare sfide agli studenti per promuovere l'attività fisica tra i loro coetanei, ma anche tra i membri della famiglia (all'interno e all'esterno della scuola)."
c11_floor4_step6_wrong,The model does not require to consider activities beyond school.,Il modello non richiede di considerare le attività al di fuori della scuola.
c11_floor4_step7_correct,"The teaching model emphasises teacher support in the identification of barriers to physical activity participation, as well as strategies to overcome them.","Il modello didattico enfatizza il supporto dell'insegnante nell'identificare le barriere alla pratica di attività fisica, così come delle strategie per superarle."
c11_floor4_step7_wrong,"The model does not require that the teacher support students in the identification of barriers to physical activity participation, as well as strategies to overcome them.","Il modello non prevede che l'insegnante sostenga gli studenti nell'identificare le barriere alla pratica di attività fisica, così come le strategie per superarle."
c11_mistakes,Mistakes,Errori
c11_mistakes_reached,You have made 2 mistakes in this model. The challenge will restart from this floor.,Hai commesso 2 errori in questo modello. La sfida ripartirà da questo modello.
c11_finish,Well done! You have successfully completed the tower. You can now access the next challenge.,Ben fatto! Hai completato con successo la torre. Ora puoi accedere alla sfida successiva.
c12a1_instructions,"Welcome to challenge 12. You will assume the role of a PE teacher and develop two lessons for your students. I will provide you with some information about the characteristics of your class, the purpose of the lesson and the learning outcomes that will help you in developing the lesson. Be careful, a wrong answer causes a change in the avatar's expression (from happy to angry). You can make three mistakes per lesson, after which the challenge will begin again. Ready?","Siamo pronti per la sfida 12. Assumerai il ruolo di un insegnante di educazione fisica e svilupperai due lezioni per i tuoi studenti. Ti fornirò alcune informazioni sulle caratteristiche della tua classe, sullo scopo della lezione e sui risultati di apprendimento che ti aiuteranno nella creazione della lezione. Attenzione, una risposta sbagliata provoca un cambiamento nell'espressione dell'avatar (da felice ad arrabbiato). È possibile commettere tre errori per lezione, dopodiché la sfida ricomincerà. Iniziamo!"
c12a1_finish,"Well done! You have scheduled your lesson based on the class needs. To complete the challenge, you have to develop another lesson for a different class.","Ben fatto! Hai programmato la lezione in base alle esigenze della classe. Per completare la sfida, devi sviluppare un'ulteriore lezione per un'altra classe."
c12_completed,Congratulations! You've completed the game!,Congratulazioni! Hai completato il gioco!
c12_mistakes,You've made 3 mistakes. Game restarting!,Hai commesso 3 errori. Il gioco ricomincia!
restart,Restart,Ricomincia
c12a2_instructions,"This is a class of 25 children 6-year-olds, one of them with Asperger's Syndrome. Within the class there is a normal range of abilities where approximately 1/3 of the class are quite competent at gymnastics, 1/3 are OK and 1/3 are less competent from a practical point of view. All the children are motivated when doing PE. The lesson aims to teach catching and throwing skills.","Si tratta di una classe di 25 bambini di 6 anni, uno dei quali con la sindrome di Asperger. All'interno della classe è presente una normale varietà di abilità motorie: circa 1/3 della classe è abbastanza competente in ginnastica, 1/3 è nella norma e 1/3 è meno competente da un punto di vista pratico. Tutti i bambini sono motivati quando fanno educazione fisica. La lezione mira a insegnare gli schemi motori dell’afferrare e del lanciare."
c12a2_finish,Well done! You have scheduled your lessons based on the class needs. You have completed the challenge!,Ben fatto! Hai programmato le lezioni in base alle esigenze della classe. Hai completato la sfida!
c12a1_1_title,Chest pass exercise,Passaggio dal petto
c12a1_1_question,Pick the correct equipment set.,Scegli il set di attrezzature corretto
c12a1_1_answer1,Standard balls used in basketball sport.,Palloni standard utilizzati nello sport della pallacanestro.
c12a1_1_answer2,Balls of different weights for male and female students.,Palloni di peso diverso per studenti maschi e studentesse femmine.
c12a1_1_answer3,Balls of different weights for students in wheelchairs.,Palloni di peso diverso per gli studenti in sedia a rotelle.
c12a1_2_title,Chest pass exercise (individual work),Passaggio dal petto (lavoro individuale)
c12a1_2_question,Setting and rules:,Ambientazione e regole
,"A 1-meter square on a wall, 1 meter off the floor.","Un quadrato di 1 metro disegnato su una parete, a 1 metro dal pavimento."
,A foot-foul line 2 meters from the wall.,Una linea tracciata a terra a 2 metri dal muro.
,Students must throw the ball inside the square and catch the rebound. The ball must be thrown from behind the line and the rebound must be caught behind the line. The ball cannot bounce before hitting the wall. Perform the exercise 5 times.,Gli studenti devono lanciare la palla all'interno del quadrato e riprenderla dopo il rimbalzo. La palla deve essere lanciata da dietro la linea e il rimbalzo deve essere preso dietro la linea. La palla non può rimbalzare prima di colpire il muro. Eseguire l'esercizio 5 volte.
,,
,Adaptation for students in wheelchairs:,Adattamento per studenti in sedia a rotelle:
c12a1_2_answer1,Not needed.,Non è necessario.
c12a1_2_answer2,The foot-foul line is 1 meter from the wall.,La linea disegnata a terra è posta a 1 metro dal muro.
c12a1_2_answer3,The square is drawn 0.5 meters off the floor.,"Il quadrato è disegnato a 0,5 metri dal pavimento."
c12a1_3_title,Chest pass exercise (teamwork),Passaggio dal petto (lavoro di squadra)
c12a1_3_question,Setting and rules:,Ambientazione e regole
,"Students in pairs, 2 meters apart.","Studenti divisi in coppie, a 2 metri di distanza l'uno dall'altro."
,Students must throw the ball to their teammates. The ball cannot bounce. Perform the exercise 10 times.,"Gli studenti devono lanciare la palla ai compagni, senza farla rimbalzare a terra. Eseguire l'esercizio 10 volte."
,Team building:,Costituzione delle squadre:
c12a1_3_answer1,Students in pairs. Each student in a wheelchair works with any classmate.,Gli studenti sono divisi a coppie. Ogni studente in sedia a rotelle lavora con un compagno qualsiasi.
c12a1_3_answer2,Students in pairs. Students in wheelchairs are in the same group.,Gli studenti sono divisi a coppie. Gli studenti in sedia a rotelle sono nello stesso gruppo.
c12a1_4_title,Spot shot exercise,Tiro a canestro
c12a1_4_question,Setting and rules,Ambientazione e regole
,Students work on a basketball field.,Gli studenti lavorano su un campo di pallacanestro.
,Students are divided into two groups.,Gli studenti sono divisi in due gruppi.
,Three shooting areas (1.6 meters from the basketball hoop).,"Tre aree di tiro (a 1,6 metri dal canestro)."
,"Each team is divided into 3 subgroups, one for each shooting area. Students must perform a shot and move to another area. Each student must perform 4 shoots in each area to complete the task.","Ogni squadra è divisa in 3 sottogruppi, uno per ogni area di tiro. Gli studenti devono eseguire un tiro e spostarsi in un'altra area. Ogni studente deve eseguire 4 tiri in ogni area per completare il compito."
,Adaptation for students in wheelchairs:,Adattamento per studenti in sedia a rotelle:
c12a1_4_answer1,Not needed.,Non è necessario.
c12a1_4_answer2,The shooting areas are 1 meter from the basketball hoop.,Le aree di tiro distano 1 metro dal canestro.
c12a1_4_answer3,The students in wheelchairs can perform more shots than their teammates.,Gli studenti in sedia a rotelle possono eseguire più tiri dei loro compagni di squadra.
c12a1_5_title,Equipment,Attrezzatura
c12a1_5_question,,
c12a1_5_answer1,"Basketball hoops of different heights, balls of the same weight.","Canestri di diverse altezze, palloni dello stesso peso."
c12a1_5_answer2,"Basketball hoops of the same height, and balls of different weights for male.",Canestri della stessa altezza e palloni di peso diverso per i maschi.
c12a1_5_answer3,"Basketball hoops of different heights, and balls of different weights for students in wheelchairs.",Canestri di diverse altezze e palloni di diverso peso per gli studenti in sedia a rotelle.
c12a1_6_title,Ten-meter dribble exercise:,Palleggio su dieci metri
c12a1_6_question,Setting and rules:,Ambientazione e regole
,Line 10-meter long.,Linea lunga 10 metri.
,"Six cones on the line, 1.5 meters apart.","Sei coni sulla linea, a 1,5 metri di distanza l'uno dall'altro."
,Students are divided into groups.,Gli studenti sono divisi in gruppi.
,The students must dribble on the line as quickly as possible using only one hand and without hitting the cone with the ball.,Gli studenti devono palleggiare sulla linea il più velocemente possibile usando una sola mano e senza colpire il cono con la palla.
,Students must perform the exercise three times in non-consecutive turns.,Gli studenti devono eseguire l'esercizio 3 volte in turni non consecutivi.
c12a1_6_answer1,"The dribbling execution needs to be adapted: bounce one time, trap the ball in lap, push wheels.","L'esecuzione del palleggio deve essere adattata: far rimbalzare la palla una volta, posarla sulle gambe, spingere la sedia a rotelle e così via."
c12a1_6_answer2,Not needed.,Non è necessario.
c12a1_6_answer3,Three cones on the line for students in wheelchairs.,Tre coni sulla linea per gli studenti in sedia a rotelle.
c12a2_1_title,Catching and throwing activity,Afferrare e lanciare
c12a2_1_question,Rules: ,Regole
,Children in pairs. One child has to throw the ball to his teammate without dropping it.,I bambini sono divisi a coppie. Un bambino deve lanciare la palla al compagno senza farla cadere.
,Adaptation for student with Asperger's Syndrome:,Adattamento per studenti con sindrome di Asperger:
c12a2_1_answer1,The teacher shows a card with the actions needed to perform the task to the student with Asperger's Syndrome.,L'insegnante mostra allo studente con sindrome di Asperger una scheda con le azioni necessarie per svolgere il compito.
c12a2_1_answer2,The teacher explains carefully how to perform the task through several demonstrations to the student with Asperger's Syndrome.,L'insegnante spiega accuratamente allo studente con sindrome di Asperger come eseguire il compito attraverso diverse dimostrazioni.
c12a2_1_answer3,Not needed.,Non è necessario.
c12a2_2_title,Catching and throwing activity,Afferrare e lanciare
c12a2_2_question,Rules:,Regole
,Children in pairs. One child has to throw the ball to his teammate without dropping it while walking near a line.,I bambini sono divisi a coppie. Un bambino deve lanciare la palla al compagno senza farla cadere mentre cammina vicino a una linea.
,Adaptation for student with Asperger's Syndrome:,Adattamento per studenti con sindrome di Asperger:
c12a2_2_answer1,"The teacher divides the task into two parts. In the first part, a student has to throw the ball to his teammate with Asperger's Syndrome, the latter takes 5 steps and throws it back to his teammate (and so on). In the second part, a child has to throw the ball to his teammate without dropping it while walking, the latter catches it and throws it back to his teammate (without stopping).","L'insegnante divide il compito in due fasi. Nella prima parte, uno studente lancia la palla al compagno con sindrome di Asperger, quest’ultimo fa 5 passi e la rilancia al compagno (e così via). Nella seconda parte, i due bambini si lanciano la palla senza fermarsi e senza farla cadere."
c12a2_2_answer2,"The teacher divides the task into two parts. In the first part, the teacher has to throw the ball to his teammate with Asperger's Syndrome, the latter takes 5 steps and throws it back to his teammate (and so on). In the second part, the teacher has to throw the ball to his teammate without dropping it while walking, the latter catches it and throws it back to his teammate (without stopping).","L'insegnante divide il compito in due parti. Nella prima parte, l'insegnante lancia la palla allo studente con sindrome di Asperger, quest'ultimo fa 5 passi e la rilancia all’insegnante (e così via). Nella seconda parte, l'insegnante e lo studente con sindrome di Asperger si lanciano la palla senza fermarsi e senza farla cadere."
c12a2_2_answer3,"The teacher plays with the student with Asperger's Syndrome. The teacher has to throw the ball to his teammate without dropping it while walking, the latter catches it and throws it back to his teammate (without stopping).",L'insegnante gioca con lo studente con sindrome di Asperger. L'insegnante e lo studente con sindrome di Asperger si lanciano la palla senza fermarsi e senza farla cadere.
c12a2_3_title,Catching and throwing activity,Afferrare e lanciare
c12a2_3_question,Setting and rules:,Ambientazione e regole:
,"The gymnasium is divided into four parts. One game area in each part. Children in eight teams. Each playing area is divided into two fields. Each team built two castles with cones and placed them at the end of the playing fields. Each team has one soft ball. The children must throw the balls trying to bring down the castles of the other team. Before throwing the ball, they must perform at least three passes. All students must play with a lower level of voice. Whoever shouts receives a penalty. Adaptation for student with Asperger's Syndrome:",La palestra è divisa in quattro aree di gioco. I bambini sono divisi in otto squadre. Ogni area di gioco è divisa in due campi. Ogni squadra costruisce due castelli con i coni e li posiziona all'estremità dei campi da gioco. Ogni squadra ha una palla morbida. I bambini devono eseguire almeno tre passaggi e solo dopo possono lanciare le palle cercando di far cadere i castelli degli avversari. Tutti gli studenti devono giocare con un livello di voce basso e chi grida riceve una penalità. Adattamento per studenti con sindrome di Asperger:
c12a2_3_answer1,"Before throwing the ball, the students must pass the ball to the teammate with Asperger's Syndrome.","Prima di lanciare la palla, gli studenti devono passarla al compagno di squadra con la sindrome di Asperger."
c12a2_3_answer2,"While the students play, the teacher plays the same game with the student with Asperger's Syndrome in a reserved play area.","Mentre gli studenti giocano, l'insegnante fa lo stesso gioco con lo studente con sindrome di Asperger in un'area riservata."
c12a2_3_answer3,"The teacher plays in the team of the student with Asperger's Syndrome. Before throwing the ball, the student and the teacher must pass the ball to the teammate with Asperger's Syndrome.","L'insegnante gioca nella squadra dello studente con sindrome di Asperger. Prima di lanciare la palla, i compagni e l'insegnante devono passare la palla al compagno di squadra con la sindrome di Asperger."
c13a1_intro1,"Welcome to challenge 13. You will assume the role of a PE teacher and develop a lesson for your students. I will provide you with some information about the characteristics of your class, the purpose of the lesson and the learning outcomes that will help you in developing the lesson. Be careful, a wrong answer causes the loss of a heart in the avatar's life bar. You have 20 hearts available. If you lose all the hearts, you will restart the challenge. Ready?","Siamo pronti per la sfida 13. Assumerai il ruolo di un insegnante di educazione fisica e dovrai creare una lezione. Ti fornirò alcune informazioni utili allo sviluppo della lezione, come le caratteristiche della classe, lo scopo della lezione e i risultati di apprendimento da raggiungere. Attenzione! Una risposta sbagliata causa la perdita di un cuore nella barra della vita dell'avatar. Avrai a disposizione 20 cuori. Se li perderai tutti, dovrai ricominciare la sfida da capo. Iniziamo!"
c13a1_intro2,"This is a class of 30 children. They have some experience in gymnastics and dance from PE lessons in the early grades. They also have experience in traditional games, athletics, swimming, and winter sports. Within the class there is a normal range of abilities where approximately 1/3 of the class are quite competent at gymnastics, 1/3 are OK and 1/3 are less competent from a practical point of view. Most of the children are motivated when doing PE although a few children lack confidence. The school has a small gymnasium with some moveable apparatus (benches, boxes) that the children can use to balance on as well as floor mats to work on. Music can be used if required to add stimulus to the sequences. Work cards with examples of partner balances are available. These have descriptions and images of partner balances along with suggestions of how to get into and out of the balances. The children will have already selected a partner and will have been working on developing travelling with a partner (mirroring and matching movements, moving in different directions) and jumping combinations (using different types of jumps and different shapes). They have started to put a sequence together which they will build on over the following weeks. The lesson aims to encourage students to explore a range of partner balances, modify them if possible and then link them together as part of their partner sequence. The learning outcomes for the lesson cover four areas:","Questa è una classe composta da 30 bambini. Grazie alle lezioni di educazione fisica degli anni precedenti, i bambini hanno acquisito una certa esperienza nella ginnastica e nella danza; hanno anche praticato atletica, nuoto, sport invernali e giochi tradizionali. La classe presenta una normale varietà di abilità motorie: circa 1/3 dei bambini è abbastanza competente in ginnastica, 1/3 è nella norma e 1/3 è meno competente. La maggior parte dei bambini è motivata quando svolge educazione fisica, anche se alcuni non hanno fiducia in sé stessi. La scuola ha una piccola palestra con alcuni attrezzi mobili (panche, plinti) che i bambini possono usare per svolgere esercizi di equilibrio, così come tappetini su cui lavorare. Se necessario, si può usare la musica per aggiungere stimoli alle sequenze motorie. Sono disponibili schede di lavoro contenenti descrizioni e immagini di esercizi di equilibrio da svolgere in coppia, oltre a suggerimenti su come svolgerli. I bambini hanno già scelto un compagno e hanno lavorato sulla creazione di spostamenti da fare insieme (movimenti speculari e corrispondenti, muoversi in direzioni diverse) e combinazioni di salti (utilizzando diversi tipi di salti e forme diverse). Hanno anche iniziato a creare una sequenza motoria che svilupperanno nelle settimane successive. La lezione mira a incoraggiare gli studenti a esplorare una serie di esercizi di equilibrio da fare a coppie, a modificarli se possibile e a combinarli come parte della loro sequenza motoria. I risultati di apprendimento della lezione coprono quattro aree:"
,1. Physical/Move â€“ To perform a variety of challenging partner balances that can be linked to their partner sequence.,1. Fisico/Motorio: eseguire una serie di esercizi impegnativi di equilibrio in coppia che possano essere combinati per creare una sequenza motoria.
,2. Affective/Feel â€“ To gain confidence in performing increasingly challenging partner balances and motivation to try more challenging partner balances.,2. Affettivo/Emotivo: acquisire la sicurezza e la motivazione nell’eseguire esercizi di equilibrio in coppia sempre più impegnativi.
,"3. Cognitive/Think â€“ To consider examples of partner balances and create their own versions, which will link into their partner sequence.","3. Cognitivo/Riflessivo: considerare gli esercizi del compagno come esempi per creare le proprie versioni, che verranno combinate per creare una sequenza motoria."
,4. Social/Connect - To work cooperatively in creating and refining challenging partner balances that are added to their partner sequence.,4. Sociale/Connessione: lavorare in modo cooperativo per creare e perfezionare gli esercizi complessi di equilibrio da fare in coppia che verranno aggiunti alla sequenza motoria.
c13a1_intro3,"Now you have all the information to start developing lessons for your students. If you want to consult the characteristics, the purpose, and the learning outcomes of the lesson, you can consult me with a tap, and I will provide you with all this information.","Ora hai tutte le informazioni per iniziare a sviluppare le lezioni per i tuoi studenti. Se hai bisogno di leggere nuovamente le caratteristiche, lo scopo e i risultati di apprendimento della lezione, clicca sulla mia icona e vi fornirò tutte le informazioni."
c13a1_well_done,ðŸŽ‰ Well done! You've selected the correct answers! ðŸŽ‰,Ben fatto! Avete selezionato le risposte corrette!
