Key,English,French
c11_floor2_step3_wrong,"Students are divided into groups. The teacher provides several materials and resources, assigning exercises to each group to learn the mechanics of the sport and improve the basic volleyball-related skills (passing, setting, spiking, blocking, digging, and serving). Every week they change skills to improve them all.","Les élèves sont répartis en groupes. L'enseignant fournit plusieurs supports et ressources, attribuant des exercices à chaque groupe pour apprendre la mécanique du sport et améliorer les compétences de base liées au volley-ball (passer, placer, frapper, bloquer, creuser et servir). Chaque semaine, ils changent de compétences pour les améliorer toutes."
c11_floor2_step4_correct,"Each group is free to plan the teamwork. They can decide who the coach, captain, trainer, referee or players are and plan the activities related to each role.","Chaque groupe est libre de planifier le travail d'équipe. Ils peuvent décider qui sont l'entraîneur, le capitaine, l'entraîneur, l'arbitre ou les joueurs et planifier les activités liées à chaque rôle."
c11_floor2_step4_wrong,"The teacher supports students in planning the teamwork. The teacher and students plan together the activities and the studentsâ€™ roles in the team. Therefore, they choose who will be the coach, captain, trainer, referee or players, to avoid disputes.","L'enseignant aide les élèves à planifier le travail en équipe. L'enseignant et les élèves planifient ensemble les activités et les rôles des élèves dans l'équipe. Ainsi, ils choisissent qui sera l'entraîneur, le capitaine, l'entraîneur, l'arbitre ou les joueurs, pour éviter les conflits."
c11_floor2_step5_correct,"The team portfolio is a crucial component of the learning model. In the portfolio, students can describe the features of each team, such as the teamâ€™s name, members, colours, mascot, motto, student roles, and activity schedules. They can also provide information about the strengths and weaknesses of the team.","Le portfolio d'équipe est un élément essentiel du modèle d'apprentissage. Dans le portfolio, les étudiants peuvent décrire les caractéristiques de chaque équipe, comme le nom de l'équipe, les membres, les couleurs, la mascotte, la devise, les rôles des étudiants et les horaires des activités. Ils peuvent également fournir des informations sur les forces et les faiblesses de l'équipe."
c11_floor2_step5_wrong,"The team portfolio is a crucial component of the learning model. In the portfolio, the teacher can report useful information for student assessment (the team members, student roles, and activity schedules).","Le portfolio d'équipe est un élément essentiel du modèle d'apprentissage. Dans le portfolio, l'enseignant peut rapporter des informations utiles à l'évaluation des élèves (les membres de l'équipe, les rôles des élèves et les calendriers des activités)."
c11_floor2_step6_correct,"The team portfolio can also be used to report information about the learning process, providing test results and reflections on individual and team improvement.","Le portfolio d’équipe peut également être utilisé pour rapporter des informations sur le processus d’apprentissage, en fournissant des résultats de tests et des réflexions sur l’amélioration individuelle et collective."
c11_floor2_step6_wrong,Based on the portfolio contents of each team the teacher plans tests to evaluate the studentsâ€™ knowledge and skills related to volleyball.,"Sur la base du contenu du portfolio de chaque équipe, l'enseignant planifie des tests pour évaluer les connaissances et les compétences des élèves en matière de volley-ball."
c11_floor2_step7_correct,"The teacher can work with colleagues from the same school to plan together the resources, materials, lessons, and unit structures that can be used in the school classes. At the end of the academic year, the teachers plan a tournament to promote the values of the sport (fair play, friendship, respect, teamwork, ...).","L'enseignant peut travailler avec des collègues de la même école pour planifier ensemble les ressources, le matériel, les leçons et les structures d'unités qui peuvent être utilisées dans les cours de l'école. À la fin de l'année scolaire, les enseignants planifient un tournoi pour promouvoir les valeurs du sport (fair-play, amitié, respect, travail en équipe, ...)."
c11_floor2_step7_wrong,"The teacher can work with colleagues from the same school to plan together the resources, materials, lessons, and unit structures that can be used in the school classes. At the end of the academic year, the teachers plan a tournament. The class that will win can share the teamwork done with other students.","L'enseignant peut travailler avec des collègues de la même école pour planifier ensemble les ressources, le matériel, les leçons et les structures d'unités qui peuvent être utilisées dans les classes de l'école. À la fin de l'année scolaire, les enseignants planifient un tournoi. La classe qui gagnera pourra partager le travail d'équipe réalisé avec d'autres élèves."
c11_floor3_model,Teaching Personal and Social Responsibility model,Modèle d'enseignement de la responsabilité personnelle et sociale
c11_floor3_environment,School gymnasium,Gymnase de l'école
c11_floor3_statement,"It is a values-based approach that uses physical activity to teach life skills and promote personal and social responsibility. This model focuses on self-direction and positive social interaction, emphasizing respect, effort, self-improvement, and helping others.","Il s’agit d’une approche fondée sur des valeurs qui utilise l’activité physique pour enseigner des compétences essentielles à la vie quotidienne et promouvoir la responsabilité personnelle et sociale. Ce modèle met l’accent sur l’autonomie et l’interaction sociale positive, en mettant l’accent sur le respect, l’effort, l’amélioration personnelle et l’entraide."
c11_floor3_instruction,"In this challenge, you will help children learn motor skills and social responsibility through an obstacle course and teamwork. Select the correct strategy for each step to proceed.","Dans ce défi, vous aiderez les enfants à acquérir des compétences motrices et une responsabilité sociale à travers un parcours d'obstacles et un travail d'équipe. Sélectionnez la bonne stratégie pour chaque étape à suivre."
c11_floor3_step1_instruction,"Children are divided into groups of three. The teacher, helped by the children, develops an obstacle course for each group. They also build at the end of each course a Jenga tower. The children have to overcome the obstacles using their motor skills (rolling, jumping, catching, throwing, running, crawling) and remove a piece from the tower.","Les enfants sont répartis en groupes de trois. L'enseignant, aidé des enfants, élabore un parcours d'obstacles pour chaque groupe. Ils construisent également à la fin de chaque parcours une tour de Jenga. Les enfants doivent franchir les obstacles en utilisant leurs capacités motrices (rouler, sauter, attraper, lancer, courir, ramper) et retirer une pièce de la tour."
c11_floor3_step1_correct,Proceed,Procéder
c11_floor3_step2_correct,"The teacher explains that students will practice helping others by providing feedback to their teammates, providing specific help, saying something nice, and offering suggestions.","L’enseignant explique que les élèves s’exerceront à aider les autres en fournissant du feedback à leurs coéquipiers, en fournissant une aide spécifique, en disant quelque chose de gentil et en faisant des suggestions."
c11_floor3_step2_wrong,"The teacher explains that two students will tell the third child how to overcome obstacles to finish the course as quickly as possible. When the child returns, another will start the course supported by the other two.","L'enseignante explique que deux élèves expliqueront au troisième enfant comment surmonter les obstacles pour terminer le parcours le plus rapidement possible. Lorsque l'enfant reviendra, un autre commencera le parcours soutenu par les deux autres."
c11_floor3_step3_correct,"While waiting for a turn, students have to help the teammate by providing feedback (be specific, say something nice, offer a suggestion).","En attendant leur tour, les élèves doivent aider leur coéquipier en lui fournissant un feedback (être précis, dire quelque chose de gentil, faire une suggestion)."
c11_floor3_step3_wrong,"While waiting for their turn, students have to incite their teammate to go fast, providing information on their opponents to see if they are going slow.","En attendant leur tour, les élèves doivent inciter leur coéquipier à aller vite, en fournissant des informations sur leurs adversaires pour voir s'ils vont lentement."
c11_floor3_step4_correct,"During the task execution, the teacher assesses studentsâ€™ feedback, how they provide it, and their performance in overcoming the obstacles.","Lors de l’exécution de la tâche, l’enseignant évalue les commentaires des élèves, la manière dont ils les fournissent et leur performance pour surmonter les obstacles."
c11_floor3_step4_wrong,"During the task execution, the teacher assesses students by recording the time taken to complete the task and their performance in overcoming the obstacles.","Pendant l’exécution de la tâche, l’enseignant évalue les élèves en enregistrant le temps pris pour terminer la tâche et leur performance pour surmonter les obstacles."
c11_floor3_step5_correct,"The teacher gives the command to the students to stop and interacts with them, praising students who give good feedback to help others and providing general suggestions for improving the feedback.","L'enseignant donne l'ordre aux élèves de s'arrêter et interagit avec eux, en félicitant les élèves qui donnent de bons commentaires pour aider les autres et en fournissant des suggestions générales pour améliorer les commentaires."
c11_floor3_step5_wrong,"The teacher interacts with students, one group at a time, to provide general suggestions for improving the feedback.","L'enseignant interagit avec les élèves, un groupe à la fois, pour fournir des suggestions générales visant à améliorer la rétroaction."
c11_floor3_step6_correct,The game restarts. The teacher assesses studentsâ€™ feedback and how they changed it according to the suggestions.,Le jeu redémarre. L'enseignant évalue les commentaires des élèves et la façon dont ils les ont modifiés en fonction des suggestions.
c11_floor3_step6_wrong,"During the task execution, the teacher assesses studentsâ€™ performance in overcoming the obstacles.","Lors de l’exécution de la tâche, l’enseignant évalue la performance des élèves à surmonter les obstacles."
c11_floor3_step7_correct,"The teacher engages in a talk with the students, explaining again the key points of social responsibility and asking them to share with their teammates how they felt when they gave or received feedback.","L'enseignant engage une discussion avec les élèves, leur expliquant à nouveau les points clés de la responsabilité sociale et leur demandant de partager avec leurs coéquipiers ce qu'ils ont ressenti lorsqu'ils ont donné ou reçu du feedback."
c11_floor3_step7_wrong,The teacher explains to the students the key points of social responsibility and provides a comparison between what they have done and how they could do it better.,L’enseignant explique aux élèves les points clés de la responsabilité sociale et fournit une comparaison entre ce qu’ils ont fait et comment ils pourraient le faire mieux.
c11_floor4_model,Health-based PE model,Modèle d'éducation physique basé sur la santé
c11_floor4_environment,School gymnasium,Gymnase de l'école
c11_floor4_statement,"The pedagogical approach integrates physical activity with health education, aiming to empower students with the knowledge, skills, and attitudes necessary for healthy living. It stresses the importance of physical fitness, nutrition, mental wellness, and the value of a lifelong commitment to active lifestyles.","L'approche pédagogique intègre l'activité physique à l'éducation à la santé, dans le but de doter les élèves des connaissances, des compétences et des attitudes nécessaires à une vie saine. Elle met l'accent sur l'importance de la forme physique, de la nutrition, du bien-être mental et de la valeur d'un engagement à vie envers un mode de vie actif."
c11_floor4_instruction,"In this challenge, you will guide students in understanding the relationship between physical activity and health through teamwork, goal-setting, and peer support. Select the correct strategy for each step to proceed.","Dans ce défi, vous aiderez les élèves à comprendre la relation entre l'activité physique et la santé grâce au travail d'équipe, à l'établissement d'objectifs et au soutien entre pairs. Sélectionnez la bonne stratégie pour chaque étape à suivre."
c11_floor4_step1_instruction,The teacher and students are sitting in a circle. The teacher introduces the aim of the next three lessons explaining the relationship between physical activity and health.,L'enseignant et les élèves sont assis en cercle. L'enseignant présente l'objectif des trois prochaines leçons en expliquant la relation entre l'activité physique et la santé.
c11_floor4_step1_correct,Proceed,Procéder
c11_floor4_step2_correct,"After providing information on the national and international guidelines for maintaining a healthy lifestyle, the teacher performs a physical test to show how to evaluate the individualâ€™s fitness level and how to compare them with national standards.","Après avoir fourni des informations sur les directives nationales et internationales pour maintenir un mode de vie sain, l'enseignant effectue un test physique pour montrer comment évaluer le niveau de forme physique de l'individu et comment le comparer aux normes nationales."
c11_floor4_step2_wrong,"The teacher provides detailed information on the national and international guidelines to students, where they can find them, how to self-evaluate their fitness level, and how to compare them with national standards (theoretical lesson).","L'enseignant fournit aux étudiants des informations détaillées sur les directives nationales et internationales, où ils peuvent les trouver, comment auto-évaluer leur niveau de forme physique et comment les comparer aux normes nationales (leçon théorique)."
c11_floor4_step3_correct,"The teacher encourages studentsâ€™ teamwork to identify, set and achieve physical activity targets or challenges.","L’enseignant encourage le travail d’équipe des élèves pour identifier, fixer et atteindre des objectifs ou des défis en matière d’activité physique."
c11_floor4_step3_wrong,"The teacher encourages each student to identify, set and achieve personalised physical activity targets or challenges based on test results.","L’enseignant encourage chaque élève à identifier, fixer et atteindre des objectifs ou des défis personnalisés en matière d’activité physique en fonction des résultats des tests."
c11_floor4_step4_correct,The teacher provides exercise examples that can be performed by students to reach the physical activity levels promoted by the national/international guidelines. The teacher also encourages students to work in groups supporting their peers in physical activity participation.,L'enseignant fournit des exemples d'exercices que les élèves peuvent réaliser pour atteindre les niveaux d'activité physique préconisés par les directives nationales/internationales. L'enseignant encourage également les élèves à travailler en groupe pour soutenir leurs pairs dans la participation à l'activité physique.
c11_floor4_step4_wrong,The teacher provides exercise examples that can be performed by students to reach the physical activity levels promoted by the national/international guidelines. The teacher encourages individual work to maximise the exercise benefits.,L'enseignant fournit des exemples d'exercices que les élèves peuvent réaliser pour atteindre les niveaux d'activité physique préconisés par les directives nationales/internationales. L'enseignant encourage le travail individuel pour maximiser les bénéfices de l'exercice.
c11_floor4_step5_correct,"The teacher encourages students to become critical movers, providing feedback and suggestions to peers.","L’enseignant encourage les élèves à devenir des acteurs critiques, en fournissant des commentaires et des suggestions à leurs pairs."
c11_floor4_step5_wrong,"The teacher avoids students being critical of each other, in order to avoid disputes.","L’enseignant évite que les élèves se critiquent les uns les autres, afin d’éviter les conflits."
c11_floor4_step6_correct,"The teacher must provide challenges to students to promote physical activity among their peers, but also among family members (within and beyond school).","L’enseignant doit proposer des défis aux élèves afin de promouvoir l’activité physique auprès de leurs pairs, mais aussi auprès des membres de la famille (à l’intérieur et à l’extérieur de l’école)."
c11_floor4_step6_wrong,The model does not require to consider activities beyond school.,Le modèle ne nécessite pas de prendre en compte les activités au-delà de l’école.
c11_floor4_step7_correct,"The teaching model emphasises teacher support in the identification of barriers to physical activity participation, as well as strategies to overcome them.","Le modèle d’enseignement met l’accent sur le soutien de l’enseignant dans l’identification des obstacles à la participation à l’activité physique, ainsi que sur les stratégies pour les surmonter."
c11_floor4_step7_wrong,"The model does not require that the teacher support students in the identification of barriers to physical activity participation, as well as strategies to overcome them.","Le modèle n’exige pas que l’enseignant aide les élèves à identifier les obstacles à la participation à l’activité physique, ainsi que les stratégies pour les surmonter."
c11_mistakes,Mistakes,Erreurs
c11_mistakes_reached,You have made 2 mistakes in this model. The challenge will restart from this floor.,Vous avez fait 2 erreurs dans ce modèle. Le défi recommencera à partir de cet étage.
c11_finish,Well done! You have successfully completed the tower. You can now access the next challenge.,Bravo ! Vous avez terminé la tour avec succès. Vous pouvez maintenant accéder au défi suivant.
c12a1_instructions,"Welcome to challenge 12. You will assume the role of a PE teacher and develop two lessons for your students. I will provide you with some information about the characteristics of your class, the purpose of the lesson and the learning outcomes that will help you in developing the lesson. Be careful, a wrong answer causes a change in the avatar's expression (from happy to angry). You can make three mistakes per lesson, after which the challenge will begin again. Ready?","Bienvenue au défi 12. Vous assumerez le rôle d'un professeur d'éducation physique et développerez deux leçons pour vos élèves. Je vous fournirai quelques informations sur les caractéristiques de votre classe, le but de la leçon et les résultats d'apprentissage qui vous aideront à développer la leçon. Attention, une mauvaise réponse entraîne un changement d'expression de l'avatar (de joyeux à en colère). Vous pouvez faire trois erreurs par leçon, après quoi le défi recommencera. Prêt ?"
c12a1_finish,"Well done! You have scheduled your lesson based on the class needs. To complete the challenge, you have to develop another lesson for a different class.","Bravo ! Vous avez planifié votre cours en fonction des besoins de la classe. Pour relever le défi, vous devez développer une autre leçon pour une classe différente."
c12_completed,Congratulations! You've completed the game!,Félicitations ! Vous avez terminé le jeu !
c12_mistakes,You've made 3 mistakes. Game restarting!,Vous avez commis 3 erreurs. Le jeu redémarre !
restart,Restart,Redémarrage
c12a2_instructions,"This is a class of 25 children 6-year-olds, one of them with Asperger's Syndrome. Within the class there is a normal range of abilities where approximately 1/3 of the class are quite competent at gymnastics, 1/3 are OK and 1/3 are less competent from a practical point of view. All the children are motivated when doing PE. The lesson aims to teach catching and throwing skills.","Il s'agit d'une classe de 25 enfants de 6 ans, dont un atteint du syndrome d'Asperger. Au sein de la classe, les capacités sont normales : environ 1/3 de la classe sont assez compétents en gymnastique, 1/3 sont OK et 1/3 sont moins compétents d'un point de vue pratique. Tous les enfants sont motivés lorsqu'ils font du sport. Le cours vise à enseigner les compétences d'attrape et de lancer."
c12a2_finish,Well done! You have scheduled your lessons based on the class needs. You have completed the challenge!,Bravo ! Vous avez planifié vos cours en fonction des besoins de la classe. Vous avez relevé le défi !
c12a1_1_title,Chest pass exercise,Exercice de passe-poitrine
c12a1_1_question,Pick the correct equipment set.,Choisissez le bon ensemble d’équipement.
c12a1_1_answer1,Standard balls used in basketball sport.,Ballons standards utilisés dans le sport de basket-ball.
c12a1_1_answer2,Balls of different weights for male and female students.,Balles de poids différents pour étudiants et étudiantes.
c12a1_1_answer3,Balls of different weights for students in wheelchairs.,Balles de différents poids pour élèves en fauteuil roulant.
c12a1_2_title,Chest pass exercise (individual work),Exercice de passe-poitrine (travail individuel)
c12a1_2_question,Setting and rules:,Cadre et règles :
,"A 1-meter square on a wall, 1 meter off the floor."," Un carré de 1 mètre sur un mur, à 1 mètre du sol. Une ligne de faute de pied à 2 mètres du mur. Les élèves doivent lancer le ballon à l'intérieur du carré et attraper le rebond. Le ballon doit être lancé depuis derrière la ligne et le rebond doit être attrapé derrière la ligne. Le ballon ne peut pas rebondir avant de toucher le mur. Effectuez l'exercice 5 fois."
,A foot-foul line 2 meters from the wall.,
,Students must throw the ball inside the square and catch the rebound. The ball must be thrown from behind the line and the rebound must be caught behind the line. The ball cannot bounce before hitting the wall. Perform the exercise 5 times., Adaptation pour les élèves en fauteuil roulant :
,,
,Adaptation for students in wheelchairs:,
c12a1_2_answer1,Not needed.,Pas nécessaire.
c12a1_2_answer2,The foot-foul line is 1 meter from the wall.,La ligne de faute de pied est à 1 mètre du mur.
c12a1_2_answer3,The square is drawn 0.5 meters off the floor.,"Le carré est dessiné à 0,5 mètre du sol."
c12a1_3_title,Chest pass exercise (teamwork),Exercice de passe de poitrine (travail en équipe)
c12a1_3_question,Setting and rules:,Cadre et règles :
,"Students in pairs, 2 meters apart."," Les élèves sont en binôme, à 2 mètres de distance. Les élèves doivent lancer le ballon à leurs coéquipiers. Le ballon ne peut pas rebondir. Effectuez l'exercice 10 fois."
,Students must throw the ball to their teammates. The ball cannot bounce. Perform the exercise 10 times.,
,Team building:,
c12a1_3_answer1,Students in pairs. Each student in a wheelchair works with any classmate.,Les élèves sont en binôme. Chaque élève en fauteuil roulant travaille avec n'importe quel camarade de classe.
c12a1_3_answer2,Students in pairs. Students in wheelchairs are in the same group.,Les élèves sont en binôme. Les élèves en fauteuil roulant sont dans le même groupe.
c12a1_4_title,Spot shot exercise,Exercice de tir ponctuel
c12a1_4_question,Setting and rules:,Cadre et règles :
,Students work on a basketball field.," Les élèves travaillent sur un terrain de basket. Les élèves sont divisés en deux groupes. Trois zones de tir (à 1,6 mètre du panier de basket). Chaque équipe est divisée en 3 sous-groupes, un pour chaque zone de tir. Les élèves doivent effectuer un tir et se déplacer vers une autre zone. Chaque élève doit effectuer 4 tirs dans chaque zone pour terminer la tâche. Adaptation pour les élèves en fauteuil roulant :"
,Students are divided into two groups.,
,Three shooting areas (1.6 meters from the basketball hoop).,
,"Each team is divided into 3 subgroups, one for each shooting area. Students must perform a shot and move to another area. Each student must perform 4 shoots in each area to complete the task.",
,Adaptation for students in wheelchairs:,
c12a1_4_answer1,Not needed.,Pas nécessaire.
c12a1_4_answer2,The shooting areas are 1 meter from the basketball hoop.,Les zones de tir se situent à 1 mètre du panier de basket.
c12a1_4_answer3,The students in wheelchairs can perform more shots than their teammates.,Les étudiants en fauteuil roulant peuvent effectuer plus de tirs que leurs coéquipiers.
c12a1_5_title,Equipment,Équipement
c12a1_5_question,, 
c12a1_5_answer1,"Basketball hoops of different heights, balls of the same weight.","Des paniers de basket de différentes hauteurs, des ballons du même poids."
c12a1_5_answer2,"Basketball hoops of the same height, and balls of different weights for male.",Paniers de basket de la même hauteur et ballons de poids différents pour les hommes.
c12a1_5_answer3,"Basketball hoops of different heights, and balls of different weights for students in wheelchairs.",Paniers de basket de différentes hauteurs et ballons de différents poids pour les étudiants en fauteuil roulant.
c12a1_6_title,Ten-meter dribble exercise:,Exercice de dribble sur dix mètres :
c12a1_6_question,Setting and rules:,Cadre et règles:
,Line 10-meter long.," Ligne de 10 mètres de long.Six cônes sur la ligne, espacés de 1,5 mètre.Les élèves sont répartis en groupes.Les élèves doivent dribbler sur la ligne le plus rapidement possible en utilisant une seule main et sans toucher le cône avec le ballon.Les élèves doivent effectuer l'exercice trois fois en tours non consécutifs."
,"Six cones on the line, 1.5 meters apart.",
,Students are divided into groups.,
,The students must dribble on the line as quickly as possible using only one hand and without hitting the cone with the ball.,
,Students must perform the exercise three times in non-consecutive turns.,
c12a1_6_answer1,"The dribbling execution needs to be adapted: bounce one time, trap the ball in lap, push wheels.","L'exécution du dribble doit être adaptée : rebondir une fois, piéger le ballon dans les genoux, pousser les roues."
c12a1_6_answer2,Not needed.,Pas nécessaire.
c12a1_6_answer3,Three cones on the line for students in wheelchairs.,Trois cônes sur la ligne pour les élèves en fauteuil roulant.
c12a2_1_title,Catching and throwing activity,Activité d'attraper et de lancer
c12a2_1_question,Rules:,Règles :
,Children in pairs. One child has to throw the ball to his teammate without dropping it., Les enfants sont en binôme. Un enfant doit lancer la balle à son coéquipier sans la laisser tomber. Adaptation pour un élève Asperger :
,Adaptation for student with Asperger's Syndrome:,
c12a2_1_answer1,The teacher shows a card with the actions needed to perform the task to the student with Asperger's Syndrome.,L'enseignant montre une carte avec les actions nécessaires pour réaliser la tâche à l'élève atteint du syndrome d'Asperger.
c12a2_1_answer2,The teacher explains carefully how to perform the task through several demonstrations to the student with Asperger's Syndrome.,L'enseignant explique soigneusement comment réaliser la tâche à travers plusieurs démonstrations à l'élève atteint du syndrome d'Asperger.
c12a2_1_answer3,Not needed.,Pas nécessaire.
c12a2_2_title,Catching and throwing activity,Activité d'attraper et de lancer
c12a2_2_question,Rules (provided):,Règles (fournies) :
,Children in pairs. One child has to throw the ball to his teammate without dropping it while walking near a line., Les enfants sont en binôme. Un enfant doit lancer le ballon à son coéquipier sans le laisser tomber tout en marchant près d'une ligne. Adaptation pour un élève atteint du syndrome d'Asperger :
,Adaptation for student with Asperger's Syndrome:,
c12a2_2_answer1,"The teacher divides the task into two parts. In the first part, a student has to throw the ball to his teammate with Asperger's Syndrome, the latter takes 5 steps and throws it back to his teammate (and so on). In the second part, a child has to throw the ball to his teammate without dropping it while walking, the latter catches it and throws it back to his teammate (without stopping).","L'enseignant divise la tâche en deux parties. Dans la première partie, un élève doit lancer la balle à son coéquipier Asperger, ce dernier fait 5 pas et la renvoie à son coéquipier (et ainsi de suite). Dans la deuxième partie, un enfant doit lancer la balle à son coéquipier sans la faire tomber en marchant, ce dernier l'attrape et la renvoie à son coéquipier (sans s'arrêter)."
c12a2_2_answer2,"The teacher divides the task into two parts. In the first part, the teacher has to throw the ball to his teammate with Asperger's Syndrome, the latter takes 5 steps and throws it back to his teammate (and so on). In the second part, the teacher has to throw the ball to his teammate without dropping it while walking, the latter catches it and throws it back to his teammate (without stopping).","L'enseignant divise la tâche en deux parties. Dans la première partie, l'enseignant doit lancer la balle à son coéquipier Asperger, ce dernier fait 5 pas et la renvoie à son coéquipier (et ainsi de suite). Dans la deuxième partie, l'enseignant doit lancer la balle à son coéquipier sans la laisser tomber en marchant, ce dernier l'attrape et la renvoie à son coéquipier (sans s'arrêter)."
c12a2_2_answer3,"The teacher plays with the student with Asperger's Syndrome. The teacher has to throw the ball to his teammate without dropping it while walking, the latter catches it and throws it back to his teammate (without stopping).","Le professeur joue avec l'élève Asperger. Le professeur doit lancer la balle à son coéquipier sans la laisser tomber en marchant, ce dernier l'attrape et la renvoie à son coéquipier (sans s'arrêter)."
c12a2_3_title,Catching and throwing activity,Activité d'attraper et de lancer
c12a2_3_question,Setting and rules:,Cadre et règles:
,"The gymnasium is divided into four parts. One game area in each part. Children in eight teams. Each playing area is divided into two fields. Each team built two castles with cones and placed them at the end of the playing fields. Each team has one soft ball. The children must throw the balls trying to bring down the castles of the other team. Before throwing the ball, they must perform at least three passes. All students must play with a lower level of voice. Whoever shouts receives a penalty. Adaptation for student with Asperger's Syndrome:"," Le gymnase est divisé en quatre parties. Une aire de jeu dans chaque partie. Les enfants sont répartis en huit équipes. Chaque aire de jeu est divisée en deux terrains. Chaque équipe construit deux châteaux avec des cônes et les place au bout des terrains de jeu. Chaque équipe dispose d'une balle molle. Les enfants doivent lancer les balles en essayant de faire tomber les châteaux de l'autre équipe. Avant de lancer la balle, ils doivent effectuer au moins trois passes. Tous les élèves doivent jouer avec un niveau de voix plus bas. Celui qui crie reçoit une pénalité. Adaptation pour un élève Asperger :"
c12a2_3_answer1,"Before throwing the ball, the students must pass the ball to the teammate with Asperger's Syndrome.","Avant de lancer le ballon, les élèves doivent passer le ballon au coéquipier atteint du syndrome d'Asperger."
c12a2_3_answer2,"While the students play, the teacher plays the same game with the student with Asperger's Syndrome in a reserved play area.","Pendant que les élèves jouent, l'enseignant joue au même jeu avec l'élève Asperger dans un espace de jeu réservé."
c12a2_3_answer3,"The teacher plays in the team of the student with Asperger's Syndrome. Before throwing the ball, the student and the teacher must pass the ball to the teammate with Asperger's Syndrome.","L'enseignant joue dans l'équipe de l'élève Asperger. Avant de lancer le ballon, l'élève et l'enseignant doivent passer le ballon à l'élève Asperger."
c13a1_intro1,"Welcome to challenge 13. You will assume the role of a PE teacher and develop a lesson for your students. I will provide you with some information about the characteristics of your class, the purpose of the lesson and the learning outcomes that will help you in developing the lesson. Be careful, a wrong answer causes the loss of a heart in the avatar's life bar. You have 20 hearts available. If you lose all the hearts, you will restart the challenge. Ready?","Bienvenue au défi 13. Vous assumerez le rôle d'un professeur d'éducation physique et élaborerez une leçon pour vos élèves. Je vous fournirai quelques informations sur les caractéristiques de votre classe, le but de la leçon et les résultats d'apprentissage qui vous aideront à développer la leçon. Attention, une mauvaise réponse entraîne la perte d'un cœur dans la barre de vie de l'avatar. Vous avez 20 cœurs disponibles. Si vous perdez tous les cœurs, vous recommencerez le défi. Prêt ?"
c13a1_intro2,"This is a class of 30 children. They have some experience in gymnastics and dance from PE lessons in the early grades. They also have experience in traditional games, athletics, swimming, and winter sports. Within the class there is a normal range of abilities where approximately 1/3 of the class are quite competent at gymnastics, 1/3 are OK and 1/3 are less competent from a practical point of view. Most of the children are motivated when doing PE although a few children lack confidence. The school has a small gymnasium with some moveable apparatus (benches, boxes) that the children can use to balance on as well as floor mats to work on. Music can be used if required to add stimulus to the sequences. Work cards with examples of partner balances are available. These have descriptions and images of partner balances along with suggestions of how to get into and out of the balances. The children will have already selected a partner and will have been working on developing travelling with a partner (mirroring and matching movements, moving in different directions) and jumping combinations (using different types of jumps and different shapes). They have started to put a sequence together which they will build on over the following weeks. The lesson aims to encourage students to explore a range of partner balances, modify them if possible and then link them together as part of their partner sequence. The learning outcomes for the lesson cover four areas:","Il s'agit d'une classe de 30 enfants. Ils ont une certaine expérience de la gymnastique et de la danse grâce aux cours d'éducation physique des premières années. Ils ont également de l'expérience dans les jeux traditionnels, l'athlétisme, la natation et les sports d'hiver. Au sein de la classe, il existe une gamme normale de capacités : environ 1/3 de la classe est assez compétent en gymnastique, 1/3 est OK et 1/3 est moins compétent d'un point de vue pratique. La plupart des enfants sont motivés lorsqu'ils font de l'éducation physique, bien que quelques enfants manquent de confiance en eux. L'école dispose d'un petit gymnase avec des appareils mobiles (bancs, boîtes) sur lesquels les enfants peuvent s'appuyer pour garder l'équilibre, ainsi que des tapis de sol pour travailler. La musique peut être utilisée si nécessaire pour ajouter de la stimulation aux séquences. Des cartes de travail avec des exemples d'équilibres entre partenaires sont disponibles. Elles contiennent des descriptions et des images d'équilibres entre partenaires ainsi que des suggestions sur la façon d'entrer et de sortir des équilibres. Les enfants auront déjà choisi un partenaire et auront travaillé sur le développement de déplacements avec un partenaire (mouvements en miroir et en correspondance, déplacements dans différentes directions) et de combinaisons de sauts (en utilisant différents types de sauts et différentes formes). Ils ont commencé à mettre en place une séquence sur laquelle ils s'appuieront au cours des semaines suivantes. La leçon vise à encourager les élèves à explorer une gamme d'équilibres entre partenaires, à les modifier si possible, puis à les relier entre eux dans le cadre de leur séquence de partenaires. Les résultats d'apprentissage de la leçon couvrent quatre domaines :"
,1. Physical/Move â€“ To perform a variety of challenging partner balances that can be linked to their partner sequence., 1. Physique/Bouger - Effectuer une variété d'équilibres entre partenaires difficiles qui peuvent être liés à leur séquence de partenaires.
,2. Affective/Feel â€“ To gain confidence in performing increasingly challenging partner balances and motivation to try more challenging partner balances., 2. Affectif/Sentiment - Gagner en confiance dans la réalisation d'équilibres entre partenaires de plus en plus difficiles et la motivation pour essayer des équilibres entre partenaires plus difficiles.
,"3. Cognitive/Think â€“ To consider examples of partner balances and create their own versions, which will link into their partner sequence."," 3. Cognitif/Réflexion - Examiner des exemples d'équilibres entre partenaires et créer leurs propres versions, qui seront liées à leur séquence de partenaires. 4. Social/Connexion - Travailler en coopération pour créer et affiner des équilibres entre partenaires difficiles qui sont ajoutés à leur séquence de partenaires."
,4. Social/Connect - To work cooperatively in creating and refining challenging partner balances that are added to their partner sequence.,
